"experiment_id","timestamp_ms","relative_ms_from_launch","event_name","event_code","url","browser_package","android_version","browser_version","note"
"E02_state_inference_oracle","1779867926851","450","NAVIGATION_FINISHED","2","http://198.18.0.1:8000/redirect/html?trial=redirect_html_ok_t2","com.android.chrome","Android 9 API 28","138.0.7204.179","extras={timestampUptimeMillis=1518850}"
"E02_state_inference_oracle","1779867926926","525","NAVIGATION_STARTED","1","http://198.18.0.1:8000/redirect/html?trial=redirect_html_ok_t2","com.android.chrome","Android 9 API 28","138.0.7204.179","extras={timestampUptimeMillis=1518925}"
"E02_state_inference_oracle","1779867926985","584","NAVIGATION_ABORTED","4","http://198.18.0.1:8000/redirect/html?trial=redirect_html_ok_t2","com.android.chrome","Android 9 API 28","138.0.7204.179","extras={timestampUptimeMillis=1518973}"
"E02_state_inference_oracle","1779867926990","589","NAVIGATION_STARTED","1","http://198.18.0.1:8000/redirect/html?trial=redirect_html_ok_t2","com.android.chrome","Android 9 API 28","138.0.7204.179","extras={timestampUptimeMillis=1518975}"
"E02_state_inference_oracle","1779867927123","722","NAVIGATION_FINISHED","2","http://198.18.0.1:8000/redirect/html?trial=redirect_html_ok_t2","com.android.chrome","Android 9 API 28","138.0.7204.179","extras={timestampUptimeMillis=1519121}"
"E02_state_inference_oracle","1779867934028","7627","TAB_HIDDEN","6","http://198.18.0.1:8000/redirect/html?trial=redirect_html_ok_t2","com.android.chrome","Android 9 API 28","138.0.7204.179","extras={timestampUptimeMillis=1526028}"
"E02_state_inference_oracle","1779867936379","0","SERVICE_CONNECTED","0","http://198.18.0.1:8000/redirect/html?trial=redirect_html_ok_t3","com.android.chrome","Android 9 API 28","138.0.7204.179","component=com.android.chrome/org.chromium.chrome.browser.customtabs.CustomTabsConnectionService"
"E02_state_inference_oracle","1779867936416","0","extraCallback:onWarmupCompleted","10000","http://198.18.0.1:8000/redirect/html?trial=redirect_html_ok_t3","com.android.chrome","Android 9 API 28","138.0.7204.179","bundle={}"
"E02_state_inference_oracle","1779867937865","4","LAUNCH_REQUESTED","0","http://198.18.0.1:8000/redirect/html?trial=redirect_html_ok_t3","com.android.chrome","Android 9 API 28","138.0.7204.179","鍑嗗鎵撳紑 Custom Tab"
"E02_state_inference_oracle","1779867938253","392","TAB_SHOWN","5","http://198.18.0.1:8000/redirect/html?trial=redirect_html_ok_t3","com.android.chrome","Android 9 API 28","138.0.7204.179","extras={timestampUptimeMillis=1530246}"
"E02_state_inference_oracle","1779867938308","447","NAVIGATION_STARTED","1","http://198.18.0.1:8000/redirect/html?trial=redirect_html_ok_t3","com.android.chrome","Android 9 API 28","138.0.7204.179","extras={timestampUptimeMillis=1530308}"
"E02_state_inference_oracle","1779867938368","507","NAVIGATION_FINISHED","2","http://198.18.0.1:8000/redirect/html?trial=redirect_html_ok_t3","com.android.chrome","Android 9 API 28","138.0.7204.179","extras={timestampUptimeMillis=1530367}"
"E02_state_inference_oracle","1779867938427","566","NAVIGATION_STARTED","1","http://198.18.0.1:8000/redirect/html?trial=redirect_html_ok_t3","com.android.chrome","Android 9 API 28","138.0.7204.179","extras={timestampUptimeMillis=1530426}"
"E02_state_inference_oracle","1779867938508","647","NAVIGATION_ABORTED","4","http://198.18.0.1:8000/redirect/html?trial=redirect_html_ok_t3","com.android.chrome","Android 9 API 28","138.0.7204.179","extras={timestampUptimeMillis=1530472}"
"E02_state_inference_oracle","1779867938516","655","NAVIGATION_STARTED","1","http://198.18.0.1:8000/redirect/html?trial=redirect_html_ok_t3","com.android.chrome","Android 9 API 28","138.0.7204.179","extras={timestampUptimeMillis=1530475}"
"E02_state_inference_oracle","1779867938543","682","NAVIGATION_FINISHED","2","http://198.18.0.1:8000/redirect/html?trial=redirect_html_ok_t3","com.android.chrome","Android 9 API 28","138.0.7204.179","extras={timestampUptimeMillis=1530542}"
"E02_state_inference_oracle","1779867945529","7668","TAB_HIDDEN","6","http://198.18.0.1:8000/redirect/html?trial=redirect_html_ok_t3","com.android.chrome","Android 9 API 28","138.0.7204.179","extras={timestampUptimeMillis=1537528}"
"E02_state_inference_oracle","1779867877765","0","SERVICE_CONNECTED","0","http://198.18.0.1:8000/redirect/http?trial=redirect_http_ok_t1","com.android.chrome","Android 9 API 28","138.0.7204.179","component=com.android.chrome/org.chromium.chrome.browser.customtabs.CustomTabsConnectionService"
"E02_state_inference_oracle","1779867879244","2","LAUNCH_REQUESTED","0","http://198.18.0.1:8000/redirect/http?trial=redirect_http_ok_t1","com.android.chrome","Android 9 API 28","138.0.7204.179","鍑嗗鎵撳紑 Custom Tab"
"E02_state_inference_oracle","1779867880201","959","TAB_SHOWN","5","http://198.18.0.1:8000/redirect/http?trial=redirect_http_ok_t1","com.android.chrome","Android 9 API 28","138.0.7204.179","extras={timestampUptimeMillis=1472200}"
"E02_state_inference_oracle","1779867880388","1146","NAVIGATION_STARTED","1","http://198.18.0.1:8000/redirect/http?trial=redirect_http_ok_t1","com.android.chrome","Android 9 API 28","138.0.7204.179","extras={timestampUptimeMillis=1472387}"
"E02_state_inference_oracle","1779867880846","1604","NAVIGATION_FINISHED","2","http://198.18.0.1:8000/redirect/http?trial=redirect_http_ok_t1","com.android.chrome","Android 9 API 28","138.0.7204.179","extras={timestampUptimeMillis=1472845}"
"E02_state_inference_oracle","1779867887496","8254","TAB_HIDDEN","6","http://198.18.0.1:8000/redirect/http?trial=redirect_http_ok_t1","com.android.chrome","Android 9 API 28","138.0.7204.179","extras={timestampUptimeMillis=1479496}"
